 
"Coccyzus vetula","Jamaican Lizard-Cuckoo","Tacco de la Jamaïque","Cuculiformes","Cuculidae","Cuculinae","","","","","","",
"Coccyzus vieilloti","Puerto Rican Lizard-Cuckoo","Tacco de Porto Rico","Cuculiformes","Cuculidae","Cuculinae","","","","","","",
"Coccyzus merlini","Great Lizard-Cuckoo","Tacco de Cuba","Cuculiformes","Cuculidae","Cuculinae","","","","","","",
"Coccyzus longirostris","Hispaniolan Lizard-Cuckoo","Tacco d'Hispaniola","Cuculiformes","Cuculidae","Cuculinae","","","","","","",
"Tapera naevia","Striped Cuckoo","Géocoucou tacheté","Cuculiformes","Cuculidae","Neomorphinae","","","","","","",
"Dromococcyx phasianellus","Pheasant Cuckoo","Géocoucou faisan","Cuculiformes","Cuculidae","Neomorphinae","","","","","","",
"Morococcyx erythropygus","Lesser Ground-Cuckoo","Géocoucou de Lesson","Cuculiformes","Cuculidae","Neomorphinae","","","","","","",
"Geococcyx velox","Lesser Roadrunner","Géocoucou véloce","Cuculiformes","Cuculidae","Neomorphinae","","","","","","",
"Geococcyx californianus","Greater Roadrunner","Grand Géocoucou","Cuculiformes","Cuculidae","Neomorphinae","","","","","","",
"Neomorphus geoffroyi","Rufous-vented Ground-Cuckoo","Géocoucou de Geoffroy","Cuculiformes","Cuculidae","Neomorphinae","","","","","","",
"Crotophaga major","Greater Ani","Ani des palétuviers","Cuculiformes","Cuculidae","Crotophaginae","","","","","","",
"Crotophaga ani","Smooth-billed Ani","Ani à bec lisse","Cuculiformes","Cuculidae","Crotophaginae","","","","","","",
"Crotophaga sulcirostris","Groove-billed Ani","Ani à bec cannelé","Cuculiformes","Cuculidae","Crotophaginae","","","","","","",
"Tyto alba","Barn Owl","Effraie des clochers","Strigiformes","Tytonidae","","","","","","","",
"Tyto glaucops","Ashy-faced Owl","Effraie d'Hispaniola","Strigiformes","Tytonidae","","","","","","","",
"Otus flammeolus","Flammulated Owl","Petit-duc nain","Strigiformes","Strigidae","","","","","","","",
"Otus sunia","Oriental Scops-Owl","Petit-duc d'Orient","Strigiformes","Strigidae","","","","","","A","",
"Megascops kennicottii","Western Screech-Owl","Petit-duc des montagnes","Strigiformes","Strigidae","","","","","","","",
"Megascops asio","Eastern Screech-Owl","Petit-duc maculé","Strigiformes","Strigidae","","","","","","","",
"Megascops seductus","Balsas Screech-Owl","Petit-duc du Balsas","Strigiformes","Strigidae","","","","","","","",
"Megascops cooperi","Pacific Screech-Owl","Petit-duc de Cooper","Strigiformes","Strigidae","","","","","","","",
"Megascops trichopsis","Whiskered Screech-Owl","Petit-duc à moustaches","Strigiformes","Strigidae","","","","","","","",
"Megascops choliba","Tropical Screech-Owl","Petit-duc choliba","Strigiformes","Strigidae","","","","","","","",
"Megascops barbarus","Bearded Screech-Owl","Petit-duc bridé","Strigiformes","Strigidae","","","","","","","",
"Megascops guatemalae","Vermiculated Screech-Owl","Petit-duc guatémaltèque","Strigiformes","Strigidae","","","","","","","",
"Megascops clarkii","Bare-shanked Screech-Owl","Petit-duc de Clark","Strigiformes","Strigidae","","","","","","","",
"Megascops nudipes","Puerto Rican Screech-Owl","Petit-duc de Porto Rico","Strigiformes","Strigidae","","","","","","","",
"Gymnoglaux lawrencii","Bare-legged Owl","Petit-duc de Cuba","Strigiformes","Strigidae","","","","","","","",
"Lophostrix cristata","Crested Owl","Duc à aigrettes","Strigiformes","Strigidae","","","","","","","",
"Pulsatrix perspicillata","Spectacled Owl","Chouette à lunettes","Strigiformes","Strigidae","","","","","","","",
"Bubo virginianus","Great Horned Owl","Grand-duc d'Amérique","Strigiformes","Strigidae","","","","","","","",
"Bubo scandiacus","Snowy Owl","Harfang des neiges","Strigiformes","Strigidae","","","","","","","",
"Surnia ulula","Northern Hawk Owl","Chouette épervière","Strigiformes","Strigidae","","","","","","","",
"Glaucidium gnoma","Northern Pygmy-Owl","Chevêchette naine","Strigiformes","Strigidae","","","","","","","",
"Glaucidium costaricanum","Costa Rican Pygmy-Owl","Chevêchette du Costa Rica","Strigiformes","Strigidae","","","","","","","",
"Glaucidium griseiceps","Central American Pygmy-Owl","Chevêchette à tête grise","Strigiformes","Strigidae","","","","","","","",
"Glaucidium sanchezi","Tamaulipas Pygmy-Owl","Chevêchette du Tamaulipas","Strigiformes","Strigidae","","","","","","","",
"Glaucidium palmarum","Colima Pygmy-Owl","Chevêchette du Colima","Strigiformes","Strigidae","","","","","","","",
"Glaucidium brasilianum","Ferruginous Pygmy-Owl","Chevêchette brune","Strigiformes","Strigidae","","","","","","","",
"Glaucidium siju","Cuban Pygmy-Owl","Chevêchette de Cuba","Strigiformes","Strigidae","","","","","","","",
"Micrathene whitneyi","Elf Owl","Chevêchette des saguaros","Strigiformes","Strigidae","","","","","","","",
"Athene cunicularia","Burrowing Owl","Chevêche des terriers","Strigiformes","Strigidae","","","","","","","",
"Ciccaba virgata","Mottled Owl","Chouette mouchetée","Strigiformes","Strigidae","","","","","","","",
"Ciccaba nigrolineata","Black-and-white Owl","Chouette à lignes noires","Strigiformes","Strigidae","","","","","","","",
"Strix occidentalis","Spotted Owl","Chouette tachetée","Strigiformes","Strigidae","","","","","","","",
"Strix varia","Barred Owl","Chouette rayée","Strigiformes","Strigidae","","","","","","","",
"Strix fulvescens","Fulvous Owl","Chouette fauve","Strigiformes","Strigidae","","","","","","","",
"Strix nebulosa","Great Gray Owl","Chouette lapone","Strigiformes","Strigidae","","","","","","","",
"Asio otus","Long-eared Owl","Hibou moyen-duc","Strigiformes","Strigidae","","","","","","","",
"Asio stygius","Stygian Owl","Hibou maître-bois","Strigiformes","Strigidae","","","","","","","",
"Asio flammeus","Short-eared Owl","Hibou des marais","Strigiformes","Strigidae","","","","","","","",
"Pseudoscops clamator","Striped Owl","Hibou strié","Strigiformes","Strigidae","","","","","","","",
"Pseudoscops grammicus","Jamaican Owl","Hibou de la Jamaïque","Strigiformes","Strigidae","","","","","","","",
"Aegolius funereus","Boreal Owl","Nyctale de Tengmalm","Strigiformes","Strigidae","","","","","","","",
"Aegolius acadicus","Northern Saw-whet Owl","Petite Nyctale","Strigiformes","Strigidae","","","","","","","",
"Aegolius ridgwayi","Unspotted Saw-whet Owl","Nyctale immaculée","Strigiformes","Strigidae","","","","","","","",
"Ninox scutulata","Brown Hawk-Owl","Ninoxe hirsute","Strigiformes","Strigidae","","","","","","A","",
"Lurocalis semitorquatus","Short-tailed Nighthawk","Engoulevent à queue courte","Caprimulgiformes","Caprimulgidae","Chordeilinae","","","","","","",
"Chordeiles acutipennis","Lesser Nighthawk","Engoulevent minime","Caprimulgiformes","Caprimulgidae","Chordeilinae","","","","","","",
"Chordeiles minor","Common Nighthawk","Engoulevent d'Amérique","Caprimulgiformes","Caprimulgidae","Chordeilinae","","","","","","",
"Chordeiles gundlachii","Antillean Nighthawk","Engoulevent piramidig","Caprimulgiformes","Caprimulgidae","Chordeilinae","","","","","","",
"Nyctidromus albicollis","Common Pauraque","Engoulevent pauraqué","Caprimulgiformes","Caprimulgidae","Caprimulginae","","","","","","",
"Phalaenoptilus nuttallii","Common Poorwill","Engoulevent de Nuttall","Caprimulgiformes","Caprimulgidae","Caprimulginae","","","","","","",
"Siphonorhis americana","Jamaican Pauraque","Engoulevent de la Jamaïque","Caprimulgiformes","Caprimulgidae","Caprimulginae","E","","","","","",
"Siphonorhis brewsteri","Least Pauraque","Engoulevent grouillécor","Caprimulgiformes","Caprimulgidae","Caprimulginae","","","","","","",
"Nyctiphrynus mcleodii","Eared Poorwill","Engoulevent aztèque","Caprimulgiformes","Caprimulgidae","Caprimulginae","","","","","","",
"Nyctiphrynus yucatanicus","Yucatan Poorwill","Engoulevent du Yucatan","Caprimulgiformes","Caprimulgidae","Caprimulginae","","","","","","",
"Nyctiphrynus ocellatus","Ocellated Poorwill","Engoulevent ocellé","Caprimulgiformes","Caprimulgidae","Caprimulginae","","","","","","",
"Caprimulgus carolinensis","Chuck-will's-widow","Engoulevent de Caroline","Caprimulgiformes","Caprimulgidae","Caprimulginae","","","","","","",
"Caprimulgus rufus","Rufous Nightjar","Engoulevent roux","Caprimulgiformes","Caprimulgidae","Caprimulginae","","","","","","",
"Caprimulgus cubanensis","Greater Antillean Nightjar","Engoulevent peut-on-voir","Caprimulgiformes","Caprimulgidae","Caprimulginae","","","","","","",
"Caprimulgus salvini","Tawny-collared Nightjar","Engoulevent de Salvin","Caprimulgiformes","Caprimulgidae","Caprimulginae","","","","","","",
"Caprimulgus badius","Yucatan Nightjar","Engoulevent maya","Caprimulgiformes","Caprimulgidae","Caprimulginae","","","","","","",
"Caprimulgus ridgwayi","Buff-collared Nightjar","Engoulevent de Ridgway","Caprimulgiformes","Caprimulgidae","Caprimulginae","","","","","","",
"Caprimulgus vociferus","Eastern Whip-poor-will","Engoulevent bois-pourri","Caprimulgiformes","Caprimulgidae","Caprimulginae","","","","","","",
"Caprimulgus arizonae","Mexican Whip-poor-will","Engoulevent d'Arizona","Caprimulgiformes","Caprimulgidae","Caprimulginae","","","","","","",
"Caprimulgus noctitherus","Puerto Rican Nightjar","Engoulevent de Porto Rico","Caprimulgiformes","Caprimulgidae","Caprimulginae","","","","","","",
"Caprimulgus saturatus","Dusky Nightjar","Engoulevent montagnard","Caprimulgiformes","Caprimulgidae","Caprimulginae","","","","","","",
"Caprimulgus cayennensis","White-tailed Nightjar","Engoulevent coré","Caprimulgiformes","Caprimulgidae","Caprimulginae","","","","","","",
"Caprimulgus maculicaudus","Spot-tailed Nightjar","Engoulevent à queue étoilée","Caprimulgiformes","Caprimulgidae","Caprimulginae","","","","","","",
"Caprimulgus indicus","Gray Nightjar","Engoulevent jotaka","Caprimulgiformes","Caprimulgidae","Caprimulginae","","","","","A","",
"Nyctibius grandis","Great Potoo","Grand Ibijau","Caprimulgiformes","Nyctibiidae","","","","","","","",
"Nyctibius griseus","Common Potoo","Ibijau gris","Caprimulgiformes","Nyctibiidae","","","","","","","",
"Nyctibius jamaicensis","Northern Potoo","Ibijau jamaïcain","Caprimulgiformes","Nyctibiidae","","","","","","","",
"Steatornis caripensis","Oilbird","Guacharo des cavernes","Caprimulgiformes","Steatornithidae","","","","","","A","",
"Cypseloides niger","Black Swift","Martinet sombre","Apodiformes","Apodidae","Cypseloidinae","","","","","","",
"Cypseloides storeri","White-fronted Swift","Martinet de Storer","Apodiformes","Apodidae","Cypseloidinae","","","","","","",
"Cypseloides cryptus","White-chinned Swift","Martinet à menton blanc","Apodiformes","Apodidae","Cypseloidinae","","","","","","",
"Cypseloides cherriei","Spot-fronted Swift","Martinet à points blancs","Apodiformes","Apodidae","Cypseloidinae","","","","","","",
"Streptoprocne rutila","Chestnut-collared Swift","Martinet à collier roux","Apodiformes","Apodidae","Cypseloidinae","","","","","","",
"Streptoprocne zonaris","White-collared Swift","Martinet à collier blanc","Apodiformes","Apodidae","Cypseloidinae","","","","","","",
"Streptoprocne semicollaris","White-naped Swift","Martinet à nuque blanche","Apodiformes","Apodidae","Cypseloidinae","","","","","","",
"Chaetura pelagica","Chimney Swift","Martinet ramoneur","Apodiformes","Apodidae","Chaeturinae","","","","","","",
"Chaetura vauxi","Vaux's Swift","Martinet de Vaux","Apodiformes","Apodidae","Chaeturinae","","","","","","",
"Chaetura chapmani","Chapman's Swift","Martinet de Chapman","Apodiformes","Apodidae","Chaeturinae","","","","","A","",
"Chaetura brachyura","Short-tailed Swift","Martinet polioure","Apodiformes","Apodidae","Chaeturinae","","","","","","",
"Chaetura andrei","Ashy-tailed Swift","Martinet d'André","Apodiformes","Apodidae","Chaeturinae","","","","","A","",
"Chaetura spinicaudus","Band-rumped Swift","Martinet spinicaude","Apodiformes","Apodidae","Chaeturinae","","","","","","",
"Chaetura fumosa","Costa Rican Swift","Martinet du Costa Rica","Apodiformes","Apodidae","Chaeturinae","","","","","","",
"Chaetura cinereiventris","Gray-rumped Swift","Martinet à croupion gris","Apodiformes","Apodidae","Chaeturinae","","","","","","",
"Chaetura martinica","Lesser Antillean Swift","Martinet chiquesol","Apodiformes","Apodidae","Chaeturinae","","","","","","",
"Hirundapus caudacutus","White-throated Needletail","Martinet épineux","Apodiformes","Apodidae","Chaeturinae","","","","","A","",
"Aerodramus bartschi","Mariana Swiftlet","Salangane de Guam","Apodiformes","Apodidae","Chaeturinae","","","I","H","","",
"Apus apus","Common Swift","Martinet noir","Apodiformes","Apodidae","Apodinae","","","","","A","",
"Apus pacificus","Fork-tailed Swift","Martinet de Sibérie","Apodiformes","Apodidae","Apodinae","","","","","A","",
"Apus melba","Alpine Swift","Martinet à ventre blanc","Apodiformes","Apodidae","Apodinae","","","","","A","",
"Aeronautes saxatalis","White-throated Swift","Martinet à gorge blanche","Apodiformes","Apodidae","Apodinae","","","","","","",
"Panyptila cayennensis","Lesser Swallow-tailed Swift","Martinet de Cayenne","Apodiformes","Apodidae","Apodinae","","","","","","",
"Panyptila sanctihieronymi","Great Swallow-tailed Swift","Martinet de San Geronimo","Apodiformes","Apodidae","Apodinae","","","","","","",
"Tachornis phoenicobia","Antillean Palm-Swift","Martinet petit-rollé","Apodiformes","Apodidae","Apodinae","","","","","","",
"Glaucis aeneus","Bronzy Hermit","Ermite bronzé","Apodiformes","Trochilidae","Phaethornithinae","","","","","","",
"Glaucis hirsutus","Rufous-breasted Hermit","Ermite hirsute","Apodiformes","Trochilidae","Phaethornithinae","","","","","","",
"Threnetes ruckeri","Band-tailed Barbthroat","Ermite de Rücker","Apodiformes","Trochilidae","Phaethornithinae","","","","","","",
"Phaethornis guy","Green Hermit","Ermite vert","Apodiformes","Trochilidae","Phaethornithinae","","","","","","",
"Phaethornis longirostris","Long-billed Hermit","Ermite à longue queue","Apodiformes","Trochilidae","Phaethornithinae","","","","","","",
